file_name,repository_name,folder_name,mapping_name,transformation_name,port_scope,port_name,datatype,precision,scale,port_type,expression
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,LKP_currency_code,TRANSFORMATION,IN_INPUT_VALUE_ID,integer,10,0,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,ORG_ENTRY_DT,TRANSFORMATION,ASSIGNMENT_ID,decimal,10,0,LOOKUP/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,ORG_ENTRY_DT,TRANSFORMATION,ORG_ENTRY_DATE,date/time,29,9,LOOKUP/RETURN/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,ORG_ENTRY_DT,TRANSFORMATION,ORGANIZATION_ID,decimal,15,0,LOOKUP/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,ORG_ENTRY_DT,TRANSFORMATION,ASSIGNMENT_ID_I,decimal,10,0,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,ORG_ENTRY_DT,TRANSFORMATION,SNAPSHOT_DATE_IN,date/time,29,9,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,ORG_ENTRY_DT,TRANSFORMATION,ORGANIZATION_ID_IN,decimal,15,0,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,JOB_ENTRY_DT,TRANSFORMATION,ASSIGNMENT_ID,decimal,10,0,LOOKUP/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,JOB_ENTRY_DT,TRANSFORMATION,JOB_ENTRY_DATE,date/time,29,9,LOOKUP/RETURN/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,JOB_ENTRY_DT,TRANSFORMATION,JOB_ID,decimal,15,0,LOOKUP/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,JOB_ENTRY_DT,TRANSFORMATION,ASSIGNMENT_ID_IN,decimal,10,0,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,JOB_ENTRY_DT,TRANSFORMATION,SNAPSHOT_DATE_IN,date/time,29,9,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,JOB_ENTRY_DT,TRANSFORMATION,JOB_ID_IN,decimal,15,0,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,Change_Amnt,TRANSFORMATION,ASSIGNMENT_ID,decimal,10,0,LOOKUP/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,Change_Amnt,TRANSFORMATION,CHANGE_DATE,date/time,29,9,LOOKUP/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,Change_Amnt,TRANSFORMATION,PREV_PROPOSED_SALARY_N,double,15,0,LOOKUP/RETURN/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,Change_Amnt,TRANSFORMATION,in_ASSIGNMENT_ID,decimal,10,0,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,Change_Amnt,TRANSFORMATION,in_SNAPSHOT_DATE,date/time,29,9,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,GRD_ENTRY_DATE,TRANSFORMATION,ASSIGNMENT_ID,decimal,10,0,LOOKUP/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,GRD_ENTRY_DATE,TRANSFORMATION,GRD_ENTRY_DATE,date/time,29,9,LOOKUP/RETURN/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,GRD_ENTRY_DATE,TRANSFORMATION,GRADE_ID,decimal,15,0,LOOKUP/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,GRD_ENTRY_DATE,TRANSFORMATION,ASSIGNMENT_ID_IN,decimal,10,0,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,GRD_ENTRY_DATE,TRANSFORMATION,SNAPSHOT_DATE_IN,date/time,29,9,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,GRD_ENTRY_DATE,TRANSFORMATION,GRADE_ID_IN,decimal,15,0,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,WC_MNMGNT_INCENTIVES_D,TRANSFORMATION,PERSON_ID,string,15,0,LOOKUP/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,WC_MNMGNT_INCENTIVES_D,TRANSFORMATION,MIP_LEVEL,string,20,0,LOOKUP/RETURN/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,WC_MNMGNT_INCENTIVES_D,TRANSFORMATION,SNAPSHOT_DATE,date/time,29,9,LOOKUP/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,WC_MNMGNT_INCENTIVES_D,TRANSFORMATION,IN_PERSON_ID,string,15,0,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,WC_MNMGNT_INCENTIVES_D,TRANSFORMATION,IN_SNAPSHOT_DATE,date/time,29,9,INPUT/OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,ASSIGNMENT_ID,string,30,0,INPUT/OUTPUT,ASSIGNMENT_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,out_ASSIGNMENT_ID,integer,10,0,OUTPUT,to_integer(ASSIGNMENT_ID)
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,EFFECTIVE_START_DATE,date/time,29,9,INPUT/OUTPUT,EFFECTIVE_START_DATE
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,EFFECTIVE_END_DATE,date/time,29,9,INPUT/OUTPUT,EFFECTIVE_END_DATE
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,ASSIGNMENT_STATUS_TYPE_ID,decimal,9,0,INPUT/OUTPUT,ASSIGNMENT_STATUS_TYPE_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,PERSON_TYPE_ID,decimal,15,0,INPUT/OUTPUT,PERSON_TYPE_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,ASSIGNMENT_TYPE,string,1,0,INPUT/OUTPUT,ASSIGNMENT_TYPE
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,PRIMARY_FLAG,string,30,0,INPUT/OUTPUT,PRIMARY_FLAG
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,EMPLOYMENT_CATEGORY,string,30,0,INPUT/OUTPUT,EMPLOYMENT_CATEGORY
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,LABOUR_UNION_MEMBER_FLAG,string,30,0,INPUT/OUTPUT,LABOUR_UNION_MEMBER_FLAG
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,PAY_BASIS,string,30,0,INPUT/OUTPUT,PAY_BASIS
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,JOB_FLSA_CODE,string,150,0,INPUT/OUTPUT,JOB_FLSA_CODE
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,INTEGRATION_ID,string,30,0,OUTPUT,"to_char(ASSIGNMENT_ID) || to_char(EFFECTIVE_START_DATE,'YYYYMMDD') ||to_char(EFFECTIVE_END_DATE,'YYYYMMDD')"
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,EMPLOYMENT_ID,string,100,0,OUTPUT,"to_char(ASSIGNMENT_STATUS_TYPE_ID) || '~' ||
to_char(PERSON_TYPE_ID)  || '~'||
ASSIGNMENT_TYPE || '~'||
PRIMARY_FLAG    || '~'||
EMPLOYMENT_CATEGORY || '~'||
LABOUR_UNION_MEMBER_FLAG || '~'||
PAY_BASIS || '~'||
JOB_FLSA_CODE"
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,X_ACTIVE_FLAG,decimal,1,0,OUTPUT,1
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,PERSON_ID,string,30,0,INPUT/OUTPUT,PERSON_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,out_PERSON_ID,integer,10,0,OUTPUT,to_integer(PERSON_ID)
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,ORGANIZATION_ID,string,30,0,INPUT/OUTPUT,ORGANIZATION_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,out_ORGANIZATION_ID,integer,10,0,OUTPUT,to_integer(ORGANIZATION_ID)
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,SOFT_CODING_KEYFLEX_ID,string,30,0,INPUT/OUTPUT,SOFT_CODING_KEYFLEX_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,out_SOFT_CODING_KEYFLEX_ID,integer,10,0,OUTPUT,to_integer(SOFT_CODING_KEYFLEX_ID)
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,SUPERVISOR_ID,string,15,0,INPUT/OUTPUT,SUPERVISOR_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,X_HR_ASSIGNMENT_ID,string,240,0,OUTPUT,"ASSIGNMENT_ID||'~'||TO_CHAR(EFFECTIVE_START_DATE,'MM/DD/YYYY')||'~'||TO_CHAR(EFFECTIVE_END_DATE,'MM/DD/YYYY')"
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,JOB_ID,string,15,0,INPUT/OUTPUT,JOB_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,out_JOB_ID,integer,10,0,OUTPUT,to_integer(JOB_ID)
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,BUSINESS_GROUP_ID,decimal,10,0,INPUT/OUTPUT,BUSINESS_GROUP_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,USER_PERSON_TYPE,string,80,0,INPUT/OUTPUT,USER_PERSON_TYPE
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,ASS_ATTRIBUTE27,string,150,0,INPUT/OUTPUT,ASS_ATTRIBUTE27
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,LOCATION_ID,string,15,0,INPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,V_WORK_LOCATION_ID,string,15,0,LOCAL VARIABLE,"iif(BUSINESS_GROUP_ID=0 AND instr(USER_PERSON_TYPE,'Expatriate')=1 AND NOT ISNULL(ASS_ATTRIBUTE27) ,ASS_ATTRIBUTE27,LOCATION_ID)"
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,out_LOCATION_ID,string,10,0,OUTPUT,'EMP_LOC'||'~'||LOCATION_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,X_EMP_WORK_LOCATION_ID,string,15,0,OUTPUT,'EMP_LOC'||'~'||V_WORK_LOCATION_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,GRADE_ID,string,15,0,INPUT/OUTPUT,GRADE_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,out_GRADE_ID,integer,10,0,OUTPUT,to_integer(GRADE_ID)
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,ANNUALIZATION_FACTOR,double,15,0,INPUT/OUTPUT,ANNUALIZATION_FACTOR
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,ATTRIBUTE2,string,10,0,INPUT/OUTPUT,ATTRIBUTE2
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,PROPOSED_SALARY_N,double,15,0,INPUT/OUTPUT,PROPOSED_SALARY_N
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,SNASHOT_DATE,date/time,29,9,INPUT/OUTPUT,SNASHOT_DATE
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,V_LKP_SUP_BUS_ORG_ID_OUT,string,80,0,OUTPUT,":LKP.LKP_SUPERVISOR_BUSINESS_ORG(SUPERVISOR_ID,SNASHOT_DATE)"
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,V_LKP_SUP_BUS_ID_OUT,string,80,0,OUTPUT,":LKP.LKP_SUPERVISOR_BUSINESS(SUPERVISOR_ID,SNASHOT_DATE)"
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,PAY_BASIS_ID,integer,10,0,INPUT/OUTPUT,PAY_BASIS_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,RATE_ID,integer,10,0,INPUT/OUTPUT,RATE_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,MANAGER_FLAG,string,10,0,INPUT/OUTPUT,MANAGER_FLAG
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,FTE,decimal,25,5,INPUT/OUTPUT,FTE
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,PPP_ATTRIBUTE3,string,150,0,INPUT/OUTPUT,PPP_ATTRIBUTE3
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,PPP_ATTRIBUTE4,string,150,0,INPUT/OUTPUT,PPP_ATTRIBUTE4
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,PPP_LAST_CHANGE_DATE,date/time,29,9,INPUT/OUTPUT,PPP_LAST_CHANGE_DATE
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,NEXT_SAL_REVIEW_DATE,date/time,29,9,INPUT/OUTPUT,NEXT_SAL_REVIEW_DATE
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,X_SALARY_CHANGE_REASON,string,80,0,INPUT/OUTPUT,X_SALARY_CHANGE_REASON
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,PPP_CHANGE_DATE,date/time,29,9,INPUT/OUTPUT,PPP_CHANGE_DATE
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,SALARY_ANNL,decimal,18,6,INPUT/OUTPUT,SALARY_ANNL
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,SALARY_MONTH,decimal,18,6,INPUT/OUTPUT,SALARY_MONTH
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,OUT_SALARY_MONTH,decimal,18,6,OUTPUT,SALARY_MONTH+INR_BASIC_MONTHLY_SALARY_ADDITION
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,INPUT_VALUE_ID,double,15,0,INPUT/OUTPUT,INPUT_VALUE_ID
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,LEAVING_REASON,string,30,0,INPUT/OUTPUT,LEAVING_REASON
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,NORMAL_HOURS,decimal,22,3,INPUT/OUTPUT,NORMAL_HOURS
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,OUT_ACTUAL_SALARY,nstring,150,0,OUTPUT,TO_FLOAT(ATTRIBUTE2)
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,NEW_HIRE_FLG,string,10,0,INPUT/OUTPUT,NEW_HIRE_FLG
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,NEW_HIRE_DT,date/time,29,9,INPUT/OUTPUT,NEW_HIRE_DT
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,out_NORMAL_HOURS,decimal,100,3,OUTPUT,"DECODE ( FREQUENCY,
         'D',NORMAL_HOURS*21.66667,
         'W',NORMAL_HOURS*4.333333333,
         'M', NORMAL_HOURS*1,
         'Y', NORMAL_HOURS*0.083333333 )"
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,FREQUENCY,string,10,0,INPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,SAL_ATTRIBUTE2,string,10,0,INPUT/OUTPUT,SAL_ATTRIBUTE2
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,OUT_MIP_LEVEL,string,20,0,OUTPUT,":LKP.WC_MNMGNT_INCENTIVES_D(PERSON_ID,SNASHOT_DATE)"
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,OUT_SNAPSHOT_DATE,date/time,29,9,OUTPUT,"LAST_DAY(ADD_TO_DATE(SNASHOT_DATE,'MM',-1))"
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,INR_BASIC_MONTHLY_SALARY_ADDITION,decimal,18,6,INPUT/OUTPUT,INR_BASIC_MONTHLY_SALARY_ADDITION
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,EXPTRANS,TRANSFORMATION,INR_BASIC_ANNUAL_SALARY_ADDITION,decimal,18,6,INPUT/OUTPUT,INR_BASIC_ANNUAL_SALARY_ADDITION
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,DATE,string,30,0,INPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,SQLError,string,4096,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,ASSIGNMENT_ID,string,30,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,EFFECTIVE_START_DATE,date/time,29,9,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,EFFECTIVE_END_DATE,date/time,29,9,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,PERSON_ID,string,30,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,BUSINESS_GROUP_ID,decimal,10,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,ORGANIZATION_ID,string,30,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,LOCATION_CODE,string,30,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,ASS_ATTRIBUTE16,string,150,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,SOFT_CODING_KEYFLEX_ID,string,30,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,DATE_OF_BIRTH,date/time,29,9,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,ASSIGNMENT_STATUS_TYPE_ID,decimal,9,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,PERSON_TYPE_ID,decimal,15,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,ASSIGNMENT_TYPE,string,1,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,PRIMARY_FLAG,string,30,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,EMPLOYMENT_CATEGORY,string,30,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,LABOUR_UNION_MEMBER_FLAG,string,30,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,PAY_BASIS,string,30,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,JOB_FLSA_CODE,string,150,0,OUTPUT,
SDE_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SDE,SDE_EmployeeHeadCount2,SQL,TRANSFORMATION,SNASHOT_DATE,date/time,29,9,OUTPUT,
