file_name,repository_name,folder_name,mapping_name,from_instance,from_field,to_instance,to_field,from_instance_type,to_instance_type
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,BI_TimephasedData_Budget,JacobsCost,SQ_BI_TimephasedData_Budget,JacobsCost,Source Definition,Source Qualifier
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,BI_TimephasedData_Budget,ClientCost,SQ_BI_TimephasedData_Budget,ClientCost,Source Definition,Source Qualifier
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,BI_TimephasedData_Budget,JacobsHours,SQ_BI_TimephasedData_Budget,JacobsHours,Source Definition,Source Qualifier
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,BI_TimephasedData_Budget,ClientHours,SQ_BI_TimephasedData_Budget,ClientHours,Source Definition,Source Qualifier
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,BI_TimephasedData_Budget,Currency,SQ_BI_TimephasedData_Budget,Currency,Source Definition,Source Qualifier
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,BI_TimephasedData_Budget,ProjectNumber,SQ_BI_TimephasedData_Budget,Integration_Id,Source Definition,Source Qualifier
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,BI_TimephasedData_Budget,gidquantity,SQ_BI_TimephasedData_Budget,Gid_EAC_Hours,Source Definition,Source Qualifier
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,BI_TimephasedData_Budget,GDCName,SQ_BI_TimephasedData_Budget,GDCName,Source Definition,Source Qualifier
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,BI_TimephasedData_Budget,GIDCBDirectCost,SQ_BI_TimephasedData_Budget,GID_CB_FUNC_DIRECTCOST,Source Definition,Source Qualifier
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,BI_TimephasedData_Budget,GIDCBAtBillRevenue,SQ_BI_TimephasedData_Budget,GID_CB_FUNC_ATBILLREVENUE,Source Definition,Source Qualifier
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,BI_TimephasedData_Budget,GIDBillableHours,SQ_BI_TimephasedData_Budget,GIDBillableHours,Source Definition,Source Qualifier
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,EcoSysTimephasedBudgetId,EXPTRAN,EcoSysTimephasedBudgetId,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,ProjectNumber,EXPTRAN,ProjectNumber,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,ProjectPeriod,EXPTRAN,ProjectPeriod,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,WorkflowInstanceId,EXPTRAN,WorkflowInstanceId,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,BudgetHeaderId,EXPTRAN,BudgetHeaderId,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,ChangeHeaderId,EXPTRAN,ChangeHeaderId,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,CostAccountField,EXPTRAN,CostAccountField,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,PathId,EXPTRAN,PathId,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,MinorPeriod,EXPTRAN,MinorPeriod,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,JacobsCost,EXPTRAN,JacobsCost,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,ClientCost,EXPTRAN,ClientCost,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,JacobsHours,EXPTRAN,JacobsHours,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,ClientHours,EXPTRAN,ClientHours,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,Currency,EXPTRAN,Currency,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,Integration_Id,EXPTRAN,Integration_Id,Source Qualifier,Expression
