file_name,repository_name,folder_name,mapping_name,instance_name,instance_type,transformation_name,transformation_type,reusable_flag
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_NL,W_PROJ_COST_LINE_FS,TARGET,W_PROJ_COST_LINE_FS,Target Definition,
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_NL,Exp_W_PROJ_COST_LINE_FS_Integration_id,TRANSFORMATION,Exp_W_PROJ_COST_LINE_FS_Integration_id,Expression,NO
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_NL,EXP_X_CUSTOM,TRANSFORMATION,EXP_X_CUSTOM,Expression,NO
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_NL,JEG_mplt_BC_ORA_ProjectCostLine_NL,MAPPLET,JEG_mplt_BC_ORA_ProjectCostLine_NL,Mapplet,YES
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_NL,mplt_SA_ORA_ProjectCostLine,MAPPLET,mplt_SA_ORA_ProjectCostLine,Mapplet,YES
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_IC_HUB,W_PROJ_COST_LINE_FS,TARGET,W_PROJ_COST_LINE_FS,Target Definition,
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_IC_HUB,Exp_W_PROJ_COST_LINE_FS_Integration_id,TRANSFORMATION,Exp_W_PROJ_COST_LINE_FS_Integration_id,Expression,NO
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_IC_HUB,EXP_X_CUSTOM,TRANSFORMATION,EXP_X_CUSTOM,Expression,NO
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_IC_HUB,mplt_SA_ORA_ProjectCostLine,MAPPLET,mplt_SA_ORA_ProjectCostLine,Mapplet,YES
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_IC_HUB,JEG_mplt_BC_ORA_ProjectCostLine_IC,MAPPLET,JEG_mplt_BC_ORA_ProjectCostLine_IC,Mapplet,YES
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_Elim_Hub,W_PROJ_COST_LINE_FS,TARGET,W_PROJ_COST_LINE_FS,Target Definition,
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_Elim_Hub,mplt_SA_ORA_ProjectCostLine,MAPPLET,mplt_SA_ORA_ProjectCostLine,Mapplet,YES
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_Elim_Hub,mplt_BC_ORA_ProjectCostLine_Elim,MAPPLET,JEG_mplt_BC_ORA_ProjectCostLine_Elim,Mapplet,YES
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_Elim_Hub,EXP_X_CUSTOM,TRANSFORMATION,EXP_X_CUSTOM,Expression,NO
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_Elim_Hub,Exp_W_PROJ_COST_LINE_FS_Integration_id,TRANSFORMATION,Exp_W_PROJ_COST_LINE_FS_Integration_id,Expression,NO
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_IC,W_PROJ_COST_LINE_FS,TARGET,W_PROJ_COST_LINE_FS,Target Definition,
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_IC,Exp_W_PROJ_COST_LINE_FS_Integration_id,TRANSFORMATION,Exp_W_PROJ_COST_LINE_FS_Integration_id,Expression,NO
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_IC,EXP_X_CUSTOM,TRANSFORMATION,EXP_X_CUSTOM,Expression,NO
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_IC,mplt_SA_ORA_ProjectCostLine,MAPPLET,mplt_SA_ORA_ProjectCostLine,Mapplet,YES
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_ORA_ProjectCostLineFact_IC,JEG_mplt_BC_ORA_ProjectCostLine_IC,MAPPLET,JEG_mplt_BC_ORA_ProjectCostLine_IC,Mapplet,YES
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,SDE_ORA_ProjectCostLineFact_PCC,W_PROJ_COST_LINE_FS,TARGET,W_PROJ_COST_LINE_FS,Target Definition,
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,SDE_ORA_ProjectCostLineFact_PCC,Exp_W_PROJ_COST_LINE_FS_Integration_id,TRANSFORMATION,Exp_W_PROJ_COST_LINE_FS_Integration_id,Expression,NO
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,SDE_ORA_ProjectCostLineFact_PCC,EXP_X_CUSTOM,TRANSFORMATION,EXP_X_CUSTOM,Expression,NO
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,SDE_ORA_ProjectCostLineFact_PCC,mplt_SA_ORA_ProjectCostLine,MAPPLET,mplt_SA_ORA_ProjectCostLine,Mapplet,YES
SDE_ORA_ProjectCostLine.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,SDE_ORA_ProjectCostLineFact_PCC,mplt_BC_ORA_ProjectCostLine,MAPPLET,mplt_BC_ORA_ProjectCostLine,Mapplet,YES
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,W_EMPLOYEE_D,TARGET,W_EMPLOYEE_D,Target Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,DEPARTMENT_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,MAIL_STATE_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,RELIGION_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,MARITAL_STAT_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Upd_W_EMPLOYEE_D_Ins_Upd,TRANSFORMATION,Upd_W_EMPLOYEE_D_Ins_Upd,Update Strategy,NO
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,Fil_W_EMPLOYEE_D,Filter,NO
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Sq_W_EMPLOYEE_DS,TRANSFORMATION,Sq_W_EMPLOYEE_DS,Source Qualifier,NO
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Exp_Custom,TRANSFORMATION,Exp_Custom,Expression,NO
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Lkp_W_EMPLOYEE_D,TRANSFORMATION,Lkp_W_EMPLOYEE_D,Lookup Procedure,NO
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Exp_W_EMPLOYEE_D_Update_Flg,TRANSFORMATION,Exp_W_EMPLOYEE_D_Update_Flg,Expression,NO
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,THR_FLU_LANG_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,APPR_AUTH_CAT_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,SEC_FLU_LANG_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,EDUCATION_BCKGND_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,CITIZENSHIP_STATUS_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,DISABILITY_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,WRK_PERM_TYPE_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,WORK_COUNTRY_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,WORK_STATE_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,HIEST_EDU_DEG_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,W_EMPLOYEE_DS,SOURCE,W_EMPLOYEE_DS,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,MPLT_GET_ETL_PROC_WID,MAPPLET,MPLT_GET_ETL_PROC_WID,Mapplet,YES
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,mplt_SIL_EmployeeDimension_CodeLookup,MAPPLET,mplt_SIL_EmployeeDimension_CodeLookup,Mapplet,YES
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,NATIVE_LANG_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,COUNTRY_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,NATNL_ID_TYPE_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,MAIL_COUNTRY_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,mplt_SIL_EmployeeDimension,MAPPLET,mplt_SIL_EmployeeDimension,Mapplet,YES
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,POSITION_TYPE_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,STATE_CODE,SOURCE,W_CODE_D,Source Definition,
SIL_EmployeeDimension_SCDUpdate.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate,W_EMPLOYEE_D1,TARGET,W_EMPLOYEE_D,Target Definition,
SIL_EmployeeDimension_SCDUpdate.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate,LKP_PER_ALL_PEOPLE_F,TRANSFORMATION,LKP_PER_ALL_PEOPLE_F,Lookup Procedure,NO
SIL_EmployeeDimension_SCDUpdate.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate,Fil_W_EMPLOYEE_D_Scd_Update,TRANSFORMATION,Fil_W_EMPLOYEE_D_Scd_Update,Filter,NO
SIL_EmployeeDimension_SCDUpdate.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate,Exp_W_EMPLOYEE_D_Scd_Update,TRANSFORMATION,Exp_W_EMPLOYEE_D_Scd_Update,Expression,NO
SIL_EmployeeDimension_SCDUpdate.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate,Sq_W_EMPLOYEE_D,TRANSFORMATION,Sq_W_EMPLOYEE_D,Source Qualifier,NO
SIL_EmployeeDimension_SCDUpdate.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate,W_EMPLOYEE_D,SOURCE,W_EMPLOYEE_D,Source Definition,
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,WC_WRKFC_HEADCNT_F,TARGET,WC_WRKFC_HEADCNT_F,Target Definition,
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,mplt_SIL_EmployeeHeadCount,MAPPLET,mplt_SIL_EmployeeHeadCount,Mapplet,YES
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,WC_WRKFC_HEADCNT_FS1,SOURCE,WC_WRKFC_HEADCNT_FS,Source Definition,
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,LKP_FLAG,TRANSFORMATION,LKP_FLAG,Lookup Procedure,NO
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,EXP_FLAG,TRANSFORMATION,EXP_FLAG,Expression,NO
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,Lkp_W_PAY_GRADE_D,TRANSFORMATION,Lkp_W_PAY_GRADE_D,Lookup Procedure,NO
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,FIL_HDCNT,TRANSFORMATION,FIL_HDCNT,Filter,NO
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,LKP_W_POSITION_DH,TRANSFORMATION,LKP_W_POSITION_DH,Lookup Procedure,NO
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,LKP_W_MCAL_PERIOD_D,TRANSFORMATION,LKP_W_MCAL_PERIOD_D,Lookup Procedure,NO
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,EXP_HDCNT_WID_NULL,TRANSFORMATION,EXP_HDCNT_WID_NULL,Expression,NO
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,EXP_HDCNT,TRANSFORMATION,EXP_HDCNT,Expression,NO
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,SQ_WC_WRKFC_HEADCNT_FS1,TRANSFORMATION,SQ_WC_WRKFC_HEADCNT_FS1,Source Qualifier,NO
SIL_EmployeeHeadCount.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeHeadCount,EXPTRANS,TRANSFORMATION,EXPTRANS,Expression,NO
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_PROJ_COST_LINE_F,TARGET,W_PROJ_COST_LINE_F,Target Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,FIL_ETL_PROC_WID,TRANSFORMATION,FIL_ETL_PROC_WID,Filter,NO
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,UPD_PROJ_COST_LINE_FACT,TRANSFORMATION,UPD_PROJ_COST_LINE_FACT,Update Strategy,NO
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,SQ_W_PROJ_COST_LINE_FS,TRANSFORMATION,SQ_W_PROJ_COST_LINE_FS,Source Qualifier,NO
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,EXPTRANS_FROM_CURCY_CD_SWITCH,TRANSFORMATION,EXPTRANS_FROM_CURCY_CD_SWITCH,Expression,NO
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,EXP_Custom_DIR_INDIR_Metrics,TRANSFORMATION,EXP_Custom_DIR_INDIR_Metrics,Expression,NO
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,EXP_Customer_Wid,TRANSFORMATION,EXP_Customer_Wid,Expression,NO
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,EXP_Custom_Extension,TRANSFORMATION,EXP_Custom_Extension,Expression,NO
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_EMPLOYEE_D1,SOURCE,W_EMPLOYEE_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_PRODUCT_D,SOURCE,W_PRODUCT_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_MCAL_PERIOD_D1,SOURCE,W_MCAL_PERIOD_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_MCAL_PERIOD_D,SOURCE,W_MCAL_PERIOD_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_PROJECT_D,SOURCE,W_PROJECT_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,WC_BU_ORG_DH,SOURCE,WC_BU_ORG_DH,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_MFG_RESOURCE_D1,SOURCE,W_MFG_RESOURCE_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_MFG_RESOURCE_D,SOURCE,W_MFG_RESOURCE_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_USER_D1,SOURCE,W_USER_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_MCAL_CONTEXT_G,SOURCE,W_MCAL_CONTEXT_G,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_MCAL_CONTEXT_G1,SOURCE,W_MCAL_CONTEXT_G,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_JOB_D,SOURCE,W_JOB_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_JOB_D1,SOURCE,W_JOB_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_USER_D,SOURCE,W_USER_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_XACT_TYPE_D,SOURCE,W_XACT_TYPE_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_XACT_TYPE_D1,SOURCE,W_XACT_TYPE_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_PARTY_ORG_D,SOURCE,W_PARTY_ORG_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_PROJ_COST_LINE_FS,SOURCE,W_PROJ_COST_LINE_FS,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_STATUS_D,SOURCE,W_STATUS_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,MPLT_CODES_GeographyDimension,MAPPLET,MPLT_CODES_GeographyDimension,Mapplet,YES
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,MPLT_CURCY_CONVERSION_RATES_ToGlobalCurrenciesOnly,MAPPLET,MPLT_CURCY_CONVERSION_RATES_ToGlobalCurrenciesOnly,Mapplet,YES
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,LKP_Get_Target_ETL_METADATA,TRANSFORMATION,LKP_Get_Target_ETL_METADATA,Lookup Procedure,YES
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,MPLT_Get_ETL_Proc_WID,MAPPLET,MPLT_GET_ETL_PROC_WID,Mapplet,YES
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,mplt_SIL_ProjectCostLineFact,MAPPLET,mplt_SIL_ProjectCostLineFact,Mapplet,YES
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_INT_ORG_D4,SOURCE,W_INT_ORG_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_INT_ORG_D5,SOURCE,W_INT_ORG_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_INT_ORG_D6,SOURCE,W_INT_ORG_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_INT_ORG_D,SOURCE,W_INT_ORG_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_INT_ORG_D1,SOURCE,W_INT_ORG_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_INT_ORG_D3,SOURCE,W_INT_ORG_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_WORK_TYPE_D,SOURCE,W_WORK_TYPE_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_INVENTORY_PRODUCT_D,SOURCE,W_INVENTORY_PRODUCT_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_CODE_D,SOURCE,W_CODE_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_PROJECT_ROLE_D,SOURCE,W_PROJECT_ROLE_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_FINANCIAL_RESOURCE_D,SOURCE,W_FINANCIAL_RESOURCE_D,Source Definition,
SIL_ProjectCostLine_Fact.XML,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact,W_EMPLOYEE_D2,SOURCE,W_EMPLOYEE_D,Source Definition,
